question;predicate
Which genre of music is on the album youth & young manhood;http://dbpedia.org/ontology/genre
Where is dalnavert?;http://dbpedia.org/ontology/location
Which composition is murray head compose?;http://dbpedia.org/ontology/writer
where was ducky holmes born?;http://dbpedia.org/ontology/birthPlace
What was a popular reality television program;http://dbpedia.org/ontology/genre
who played pitcher for the cincinnatti red stockings;http://dbpedia.org/ontology/position
Name an a cappella group based in Puerto Rico.;http://dbpedia.org/ontology/genre
What is the genre of music found on the made in germany live;http://dbpedia.org/ontology/genre
Name a song that siouxsie sioux wrote the lyrics for.;http://dbpedia.org/ontology/writer
Name a book that is a biography;http://dbpedia.org/ontology/literaryGenre
What is mark atkins place of birth;http://dbpedia.org/ontology/birthPlace
where in the Netherlands was bette franke born?;http://dbpedia.org/ontology/birthPlace
What genre is in seabear's music;http://dbpedia.org/ontology/genre
where is the artist bob weston from;http://dbpedia.org/ontology/birthPlace
where did gordon heuckeroth get his start in music;http://dbpedia.org/ontology/hometown
who was born in zibo;http://dbpedia.org/ontology/birthPlace
Who is a well known electronic dance music artist;http://dbpedia.org/ontology/genre
Where was philip pearsall carpenter born;http://dbpedia.org/ontology/birthPlace
which hardcore punk artists come from south florida?;http://dbpedia.org/ontology/genre
what is the cvg genre of deadly creatures?;http://dbpedia.org/ontology/genre
what game is considered to be role-playing video game;http://dbpedia.org/ontology/genre
What is an example of a funk album?;http://dbpedia.org/ontology/genre
where was basil twist born?;http://dbpedia.org/ontology/birthPlace
what is the place of birth of chapman pincher;http://dbpedia.org/ontology/birthPlace
what kind of an artist is dokken;http://dbpedia.org/ontology/genre
what position does charlie milnes play;http://dbpedia.org/ontology/position
What colleges are in radnor;http://dbpedia.org/ontology/location
what has james jacobs (game designer) written;http://dbpedia.org/ontology/author
who was the composer for sorrow;http://dbpedia.org/ontology/writer
where was august zehender born;http://dbpedia.org/ontology/birthPlace
Where was kevin nancekivell born;http://dbpedia.org/ontology/birthPlace
What county is texas cyclone a part of;http://dbpedia.org/ontology/location
What kind of music is gravity the seducer;http://dbpedia.org/ontology/genre
what book is considered a short story;http://dbpedia.org/ontology/literaryGenre
who was the director of looney tunes golden collection: volume 2;http://dbpedia.org/ontology/director
What did richard wright write?;http://dbpedia.org/ontology/author
who is a football referee born in wellington;http://dbpedia.org/ontology/birthPlace
which type of music does john d. loudermilk play;http://dbpedia.org/ontology/genre
what is the origin of the artist sunny sweeney;http://dbpedia.org/ontology/birthPlace
What city has the augspurger grist mill;http://dbpedia.org/ontology/location
what genre of music does ian villafana play;http://dbpedia.org/ontology/genre
Where did gottfried august homilius die;http://dbpedia.org/ontology/deathPlace
Where was cesare previti born?;http://dbpedia.org/ontology/birthPlace
where is antillectual form;http://dbpedia.org/ontology/hometown
what album is an example of country music?;http://dbpedia.org/ontology/genre
Who is someone from london;http://dbpedia.org/ontology/birthPlace
Which state can be found in house at 23 east street?;http://dbpedia.org/ontology/location
What was tyrone davis's place of birth?;http://dbpedia.org/ontology/birthPlace
what type of music does the smiths make;http://dbpedia.org/ontology/genre
Name an artist that produces funk music;http://dbpedia.org/ontology/genre
Who was a notable figure born in lisbon;http://dbpedia.org/ontology/birthPlace
who srote quo vadis;http://dbpedia.org/ontology/author
what genre is richard shaw brown?;http://dbpedia.org/ontology/genre
Which film did michael curtiz write?;http://dbpedia.org/ontology/writer
What is the name of a book written by jack kerouac;http://dbpedia.org/ontology/author
Name a tourist attraction in jerusalem;http://dbpedia.org/ontology/location
what kind of pop is the album  demi;http://dbpedia.org/ontology/genre
What is the genre of the album let it break;http://dbpedia.org/ontology/genre
bill gerber  was the producer of what film;http://dbpedia.org/ontology/producer
What label is taproot apart of?;http://dbpedia.org/ontology/recordLabel
what musical genre does gershon kingsley create;http://dbpedia.org/ontology/genre
who authored the book red glove;http://dbpedia.org/ontology/author
what position did bip roberts play;http://dbpedia.org/ontology/position
what type of videogame is modern combat: sandstorm;http://dbpedia.org/ontology/genre
Who is a pop rock artist?;http://dbpedia.org/ontology/genre
What is the name of an adventure cvg game?;http://dbpedia.org/ontology/genre
what type of music did mike marsh perform?;http://dbpedia.org/ontology/genre
who was born in garmisch-partenkirchen;http://dbpedia.org/ontology/birthPlace
what movie is by the director mitchell leisen?;http://dbpedia.org/ontology/director
what is the name of an african American jazz singer;http://dbpedia.org/ontology/genre
what type of musical genre is the album  understand this is a dream;http://dbpedia.org/ontology/genre
what album is a type of pop rock?;http://dbpedia.org/ontology/genre
who is the creator of so you want to be a rock n roll star;http://dbpedia.org/ontology/writer
Where was john kameaaloha almeida's place of death?;http://dbpedia.org/ontology/deathPlace
what journalist was born in jersey city;http://dbpedia.org/ontology/birthPlace
who are individuals born in minsk;http://dbpedia.org/ontology/birthPlace
what is the label in which 1300 oslo works under;http://dbpedia.org/ontology/recordLabel
what is a work by mike patton;http://dbpedia.org/ontology/writer
What genre does robin gibb play?;http://dbpedia.org/ontology/genre
which song was played by booba92i;http://dbpedia.org/ontology/recordLabel
where did mel carnahan die;http://dbpedia.org/ontology/deathPlace
Who was the author of goldilocks;http://dbpedia.org/ontology/author
what genre is the tv show la femme nikita;http://dbpedia.org/ontology/genre
what location is eastern daylight time?;http://dbpedia.org/ontology/timeZone
Who wrote the film farinelli (film)?;http://dbpedia.org/ontology/writer
which label is mel tillis with;http://dbpedia.org/ontology/recordLabel
What kind of rock does hlah play;http://dbpedia.org/ontology/genre
what genre best classifies batman: chaos in gotham;http://dbpedia.org/ontology/genre
What city did frederic marlett bell-smith pass away?;http://dbpedia.org/ontology/deathPlace
Who produced dr seuss on the loose?;http://dbpedia.org/ontology/producer
what are the names of compositions by mike shinoda;http://dbpedia.org/ontology/writer
Name a South Korean family program.;http://dbpedia.org/ontology/genre
Which artist produces psychedelic music?;http://dbpedia.org/ontology/genre
what is a progressive metal album?;http://dbpedia.org/ontology/genre
What is the name of a famous song by neal schon?;http://dbpedia.org/ontology/writer
Where in the state of New York was william b. ruger born?;http://dbpedia.org/ontology/birthPlace
where did lia manoliu spend his final days;http://dbpedia.org/ontology/deathPlace
what is the place of birth for mark koevermans;http://dbpedia.org/ontology/birthPlace
what was the place of death of lee stine;http://dbpedia.org/ontology/deathPlace
Name a theatrical producer from toronto;http://dbpedia.org/ontology/birthPlace
which greek city did manolis chiotis die;http://dbpedia.org/ontology/deathPlace
What is the name of a song written by nicki minaj?;http://dbpedia.org/ontology/writer
Which Australian rock band was in albert productions record label?;http://dbpedia.org/ontology/recordLabel
what football position does ally mccoist play;http://dbpedia.org/ontology/position
what kind of music album is table for one?;http://dbpedia.org/ontology/genre
Where was craig whyte born?;http://dbpedia.org/ontology/birthPlace
where is lee seung-gi originally from;http://dbpedia.org/ontology/hometown
what story is produced by frieda (film);http://dbpedia.org/ontology/writer
where was timo achenbach born?;http://dbpedia.org/ontology/birthPlace
what artist makes folk rock music?;http://dbpedia.org/ontology/genre
what classical form of music is matus tomko;http://dbpedia.org/ontology/genre
what baseball position did jim leyritz hold?;http://dbpedia.org/ontology/position
What football position does bill daley play;http://dbpedia.org/ontology/position
who on earth was born in kolkata;http://dbpedia.org/ontology/birthPlace
Which genre of music is the album so much for the afterglow;http://dbpedia.org/ontology/genre
Who was born in hoboken, new jersey;http://dbpedia.org/ontology/birthPlace
Name a psychedelic rock artist.;http://dbpedia.org/ontology/genre
What is a location within the north american central time zone?;http://dbpedia.org/ontology/timeZone
What genre of music is off the album wise up ghost;http://dbpedia.org/ontology/genre
Name someone born in new london, connecticut;http://dbpedia.org/ontology/birthPlace
Name a location in the central european time zone;http://dbpedia.org/ontology/timeZone
which language is spoken in the baltic germans;http://dbpedia.org/ontology/language
What is a song that yoshiki (musician) wrote lyrics for?;http://dbpedia.org/ontology/writer
where was barry seal born;http://dbpedia.org/ontology/birthPlace
what type of music does solar soul play;http://dbpedia.org/ontology/genre
which city did jerry lynch die;http://dbpedia.org/ontology/deathPlace
what kind of music can be found on the album called gravity;http://dbpedia.org/ontology/genre
which director directed american dreams in china;http://dbpedia.org/ontology/director
where in hungary is gabor rejto's place of birth?;http://dbpedia.org/ontology/birthPlace
What is a album featuring death metal music?;http://dbpedia.org/ontology/genre
what is the name of a romance novel;http://dbpedia.org/ontology/literaryGenre
Name a person born in wilmington.;http://dbpedia.org/ontology/birthPlace
What's a language that kader abdolah speaks;http://dbpedia.org/ontology/language
who is a musician plays ska punk;http://dbpedia.org/ontology/genre
Which football position does indrit fortuzi play;http://dbpedia.org/ontology/position
what kind of music does  zyon cavalera make;http://dbpedia.org/ontology/genre
What netflix genre does journey to the center of the earth belong to;http://dbpedia.org/ontology/genre
is gedeon burkhard from germany or norway;http://dbpedia.org/ontology/birthPlace
where did walter schoeller pass away;http://dbpedia.org/ontology/deathPlace
what defensive position did tom poholsky play;http://dbpedia.org/ontology/position
Name an ambient music album.;http://dbpedia.org/ontology/genre
Which video game genre is mega man x3?;http://dbpedia.org/ontology/genre
where in California was don francis born;http://dbpedia.org/ontology/birthPlace
What genre of music is them or us;http://dbpedia.org/ontology/genre
What kind of music is man up?;http://dbpedia.org/ontology/genre
who used vocal music;http://dbpedia.org/ontology/genre
Where was kalifa cisse born;http://dbpedia.org/ontology/birthPlace
Who produced my wifes relations;http://dbpedia.org/ontology/producer
What's a folk music artist;http://dbpedia.org/ontology/genre
which english poet and writer was born in england;http://dbpedia.org/ontology/birthPlace
what has daniel johns composed;http://dbpedia.org/ontology/writer
what genre is can't slow down...when it's live!;http://dbpedia.org/ontology/genre
where was sidi ould cheikh abdallahi born?;http://dbpedia.org/ontology/birthPlace
Which genre does ten hands associate with;http://dbpedia.org/ontology/genre
what is a work by  isaiah berlin;http://dbpedia.org/ontology/author
What genre of music does c. j. snare make?;http://dbpedia.org/ontology/genre
which record label does tommy roe belong to?;http://dbpedia.org/ontology/recordLabel
What kind of a game is monday night combat;http://dbpedia.org/ontology/genre
what type of music does oomalama album play;http://dbpedia.org/ontology/genre
Where was Hilde Korber born?;http://dbpedia.org/ontology/birthPlace
Which British city was thomas chalmers in when he died;http://dbpedia.org/ontology/deathPlace
what position does lorry gloeckner play?;http://dbpedia.org/ontology/position
who wrote the story for the film new moon;http://dbpedia.org/ontology/writer
which soccer position is played by tom shaw;http://dbpedia.org/ontology/position
what baseball position does shun tono play;http://dbpedia.org/ontology/position
Where was jose antonio sanchez de luna born?;http://dbpedia.org/ontology/birthPlace
what is the name of an indie pop artist who formed the band galaxy 500?;http://dbpedia.org/ontology/genre
What is a location within the north american central time zone;http://dbpedia.org/ontology/timeZone
what kind of game is a/x-101;http://dbpedia.org/ontology/genre
what artists are under mercury records?;http://dbpedia.org/ontology/recordLabel
List a musician on parlophone;http://dbpedia.org/ontology/recordLabel
Who is an artist under the record label relapse records;http://dbpedia.org/ontology/recordLabel
where was akira amari born?;http://dbpedia.org/ontology/birthPlace
Who directed bogus;http://dbpedia.org/ontology/director
what is a profanation album;http://dbpedia.org/ontology/genre
Which house is located in sherborn, massachusetts?;http://dbpedia.org/ontology/location
What label is diego torres on;http://dbpedia.org/ontology/recordLabel
what films have vijay anand produced?;http://dbpedia.org/ontology/producer
Where was tetsuo mizutori born?;http://dbpedia.org/ontology/birthPlace
What kind of rock does battles (band) play;http://dbpedia.org/ontology/genre
who wrote mirza ghalib;http://dbpedia.org/ontology/writer
who produced the film nutcase;http://dbpedia.org/ontology/producer
which city did lenny welch originate from;http://dbpedia.org/ontology/hometown
which american author wrote one fine day?;http://dbpedia.org/ontology/author
what genre does veronica castro sing;http://dbpedia.org/ontology/genre
who wrote the movie the barkleys of broadway;http://dbpedia.org/ontology/writer
What genre does sophia the ocean perform?;http://dbpedia.org/ontology/genre
Where was pauline ducruet born?;http://dbpedia.org/ontology/birthPlace
What florida music group is signed by morr music?;http://dbpedia.org/ontology/recordLabel
Which type of music does enigma create;http://dbpedia.org/ontology/genre
what kind of work does zachg create;http://dbpedia.org/ontology/genre
where is sofia essaidi from?;http://dbpedia.org/ontology/hometown
what films has dave fleischer directed;http://dbpedia.org/ontology/director
what is the position that ricardo trigueno foster plays;http://dbpedia.org/ontology/position
what style of music does bingo players play in?;http://dbpedia.org/ontology/genre
what types of tv program is gummi bears;http://dbpedia.org/ontology/genre
who authored ishmael (novel);http://dbpedia.org/ontology/author
What multi-platinum artist is under the atlantic records label?;http://dbpedia.org/ontology/recordLabel
who directed the crowd roars;http://dbpedia.org/ontology/director
What time zone is barnett township included in;http://dbpedia.org/ontology/timeZone
what is the genre of iv;http://dbpedia.org/ontology/genre
whats the genre of the ablum giant robot;http://dbpedia.org/ontology/genre
where in england was victoria tennant born?;http://dbpedia.org/ontology/birthPlace
what is a hard rock album?;http://dbpedia.org/ontology/genre
what is the name of an alternative rock artist from japan;http://dbpedia.org/ontology/genre
What nation is beth herr from;http://dbpedia.org/ontology/birthPlace
What are the names of new-age music albums by george winston?;http://dbpedia.org/ontology/genre
What genre is the album speakerboxxx/the love below considered to be?;http://dbpedia.org/ontology/genre
Which town is located in the alaska time zone?;http://dbpedia.org/ontology/timeZone
which game is first-person shooter;http://dbpedia.org/ontology/genre
what kind of rock music is on fly from here?;http://dbpedia.org/ontology/genre
what kinds of music is created by jermaine dupri;http://dbpedia.org/ontology/genre
Who composed the composition titled save you;http://dbpedia.org/ontology/writer
Where did marjorie tipping die;http://dbpedia.org/ontology/birthPlace
what type of music is now soldiers;http://dbpedia.org/ontology/genre
Which position is played by andy polo;http://dbpedia.org/ontology/position
what is jimmy redfern role in football;http://dbpedia.org/ontology/position
what style of music does red dragon play in?;http://dbpedia.org/ontology/genre
Who is the author of the book lucas: a story of love and hate;http://dbpedia.org/ontology/author
Where did mehmet akif ersoy die;http://dbpedia.org/ontology/deathPlace
Where did frank sherwin die?;http://dbpedia.org/ontology/deathPlace
what kind of music does eli degibri play;http://dbpedia.org/ontology/genre
The album lagrimas de sangre is considered to be in what genre of music?;http://dbpedia.org/ontology/genre
What genre is the book bridge of souls;http://dbpedia.org/ontology/literaryGenre
What is the title of a book in the historical fiction literary genre?;http://dbpedia.org/ontology/literaryGenre
what genre of music does mark evans (musician) perform;http://dbpedia.org/ontology/genre
Who wrote the story for the movie mermaids;http://dbpedia.org/ontology/writer
Who wrote the story for the penal colony?;http://dbpedia.org/ontology/writer
Which city did Paul Vogel pass away in?;http://dbpedia.org/ontology/deathPlace
Who directed the film gunmans walk?;http://dbpedia.org/ontology/director
which song was composed by carlos gardel;http://dbpedia.org/ontology/writer
what artist makes industrial music?;http://dbpedia.org/ontology/genre
where is damon albarn from;http://dbpedia.org/ontology/hometown
What is the name of an artist who has a contract with interscope records?;http://dbpedia.org/ontology/recordLabel
Where kind of album is tet;http://dbpedia.org/ontology/genre
Who is a notable figure that is from tehran;http://dbpedia.org/ontology/birthPlace
which position does dick allman play;http://dbpedia.org/ontology/position
where did huun-huur-tu originate from?;http://dbpedia.org/ontology/hometown
what composition did bjork compose;http://dbpedia.org/ontology/writer
what is the name of a heavy metal compilation album featuring studio sessions and a live concert recorded by an English rock group?;http://dbpedia.org/ontology/genre
what kind of music does bob andrews (keyboardist) perform;http://dbpedia.org/ontology/genre
What kind of music does bill anschell make?;http://dbpedia.org/ontology/genre
what is a compilation album by the southern rock band The Kentucky Headhunters;http://dbpedia.org/ontology/genre
what kind of music is indio known for;http://dbpedia.org/ontology/genre
what genre is the artist sunn o)))?;http://dbpedia.org/ontology/genre
what is the time zone of ithaca;http://dbpedia.org/ontology/timeZone
Name a movie known under the silent film genre.;http://dbpedia.org/ontology/language
whts the name of an artist thats under the record label  new west records;http://dbpedia.org/ontology/recordLabel
Who's an american musician that writes hip hop music;http://dbpedia.org/ontology/genre
What kind of tv series is alfred hitchcock presents;http://dbpedia.org/ontology/genre
Name a person born in leeds;http://dbpedia.org/ontology/birthPlace
What is a film that harold ramis wrote?;http://dbpedia.org/ontology/writer
what is an example of a  speed metal album;http://dbpedia.org/ontology/genre
Who directed screwed in tallinn;http://dbpedia.org/ontology/director
what city in new york was smith ely jelliffe born in;http://dbpedia.org/ontology/birthPlace
What is the original language of the book the body artist;http://dbpedia.org/ontology/language
Name someone who was born in istanbul;http://dbpedia.org/ontology/birthPlace
the book the mummy, or ramses the damned was done in what genre;http://dbpedia.org/ontology/literaryGenre
who is an artist signed to emi;http://dbpedia.org/ontology/recordLabel
what album is of the genre alternative rock;http://dbpedia.org/ontology/genre
What genre of book is the treasure in the royal tower;http://dbpedia.org/ontology/literaryGenre
what position does bernard jones play at in soccer?;http://dbpedia.org/ontology/position
which episode was written by chris carter (screenwriter);http://dbpedia.org/ontology/writer
What genre of music is for against?;http://dbpedia.org/ontology/genre
What is the genre of the book the miserable mill;http://dbpedia.org/ontology/literaryGenre
The album arkansas heat is most commonly labeled as what genre?;http://dbpedia.org/ontology/genre
what time zone is point baker located;http://dbpedia.org/ontology/timeZone
Which type of music does gor mkhitarian play;http://dbpedia.org/ontology/genre
tapir gao was born in this city;http://dbpedia.org/ontology/birthPlace
which position on the soccer field does lior asulin play;http://dbpedia.org/ontology/position
Which city did adolf berman die in;http://dbpedia.org/ontology/deathPlace
what is the origin of the artist moving hearts;http://dbpedia.org/ontology/hometown
what is a reality television program?;http://dbpedia.org/ontology/genre
Which area is wotf-dt broadcasted?;http://dbpedia.org/ontology/location
where is pep love from;http://dbpedia.org/ontology/hometown
Which artist is known for making pop punk;http://dbpedia.org/ontology/genre
Where did vilhelms purvitis die?;http://dbpedia.org/ontology/deathPlace
Where did viviane romance die?;http://dbpedia.org/ontology/deathPlace
what label is john collins with?;http://dbpedia.org/ontology/recordLabel
what type of music is 200 po vstrechnoy;http://dbpedia.org/ontology/genre
Who wrote the story of the film hamlet?;http://dbpedia.org/ontology/writer
where was  alasdair a. k. white born;http://dbpedia.org/ontology/birthPlace
Where did john drainie die;http://dbpedia.org/ontology/deathPlace
which artist is under island records?;http://dbpedia.org/ontology/recordLabel
"What music genre is ""4x4=12""?";http://dbpedia.org/ontology/genre
where was bridget of york born;http://dbpedia.org/ontology/birthPlace
which agricultural chemist was born in albany?;http://dbpedia.org/ontology/birthPlace
where is kenny drew from;http://dbpedia.org/ontology/birthPlace
Name someone who was born in mytilene;http://dbpedia.org/ontology/birthPlace
who is signed to metropolis records;http://dbpedia.org/ontology/recordLabel
what type of music is alan spenner known for;http://dbpedia.org/ontology/genre
Where in europe is central european time zone applicable;http://dbpedia.org/ontology/timeZone
Which position did former baseball player miguel cairo play?;http://dbpedia.org/ontology/position
who's someone born in sheringham;http://dbpedia.org/ontology/birthPlace
Who is an artist that was signed to cbs;http://dbpedia.org/ontology/recordLabel
What genre of album is the best of bob dylan's theme time radio hour?;http://dbpedia.org/ontology/genre
what musical genre is the album two sides of the moon;http://dbpedia.org/ontology/genre
what books have algis budrys written?;http://dbpedia.org/ontology/author
What language is hostage for a day in?;http://dbpedia.org/ontology/language
Who's a musician that plays urban contemporary gospel;http://dbpedia.org/ontology/genre
Name someone who was born in douala;http://dbpedia.org/ontology/birthPlace
"The ""love of life"" album is what genre of music?";http://dbpedia.org/ontology/genre
what is the label of the artist mike d?;http://dbpedia.org/ontology/recordLabel
what is lovelace ackah's nationality;http://dbpedia.org/ontology/birthPlace
What motion picture did mike leigh write for;http://dbpedia.org/ontology/writer
what location is the birthplace of malin crepin;http://dbpedia.org/ontology/birthPlace
Who is a pop punk artist?;http://dbpedia.org/ontology/genre
where was r.j. mattes born;http://dbpedia.org/ontology/birthPlace
Where is little long pond found;http://dbpedia.org/ontology/location
who was the producer on the movie the queen;http://dbpedia.org/ontology/producer
Which type of music is scott helland known for;http://dbpedia.org/ontology/genre
which film did bob balaban direct;http://dbpedia.org/ontology/director
where was marty burke born?;http://dbpedia.org/ontology/birthPlace
which game is produced by adventure;http://dbpedia.org/ontology/genre
who was born in cambodia?;http://dbpedia.org/ontology/birthPlace
where did prospero alpini die;http://dbpedia.org/ontology/deathPlace
Name a tv program in the comedy-drama genre;http://dbpedia.org/ontology/genre
Who directed oliver twist;http://dbpedia.org/ontology/director
what type of television show is hell on wheels?;http://dbpedia.org/ontology/genre
who is pete anderson signed with;http://dbpedia.org/ontology/recordLabel
Who is an artist of alternative rock?;http://dbpedia.org/ontology/genre
where was edixon perea valencia born?;http://dbpedia.org/ontology/birthPlace
Where was john n. dempsey born;http://dbpedia.org/ontology/birthPlace
what kind of fictional book is behold the man;http://dbpedia.org/ontology/literaryGenre
what position does earl williams play?;http://dbpedia.org/ontology/position
who directed film words with gods;http://dbpedia.org/ontology/director
what kind of music is ruiner (australian tour edition);http://dbpedia.org/ontology/genre
What is a film that laurence fishburne produced?;http://dbpedia.org/ontology/producer
what position in football does sanders commings play;http://dbpedia.org/ontology/position
who was an archbishop born in england;http://dbpedia.org/ontology/birthPlace
what country is ruslan sviridov from;http://dbpedia.org/ontology/birthPlace
What is an example of a garage rock compilation album;http://dbpedia.org/ontology/genre
what is comfort a. adams's place of birth?;http://dbpedia.org/ontology/birthPlace
Which position did fred hoiberg play?;http://dbpedia.org/ontology/position
who sings gospel music;http://dbpedia.org/ontology/genre
mihran damadian was born in this ancient capital, now named Istanbul.;http://dbpedia.org/ontology/birthPlace
What is a book written by frank herbert?;http://dbpedia.org/ontology/author
Which game involves using real-time strategy?;http://dbpedia.org/ontology/genre
what time zone is jackson in;http://dbpedia.org/ontology/timeZone
what type of videogame is draglade;http://dbpedia.org/ontology/genre
darren moore plays what football position?;http://dbpedia.org/ontology/position
Where was clint gosling born;http://dbpedia.org/ontology/birthPlace
what country is jean-pierre denis from;http://dbpedia.org/ontology/birthPlace
what film did fadil hadzic direct;http://dbpedia.org/ontology/director
Where did ross dowd die?;http://dbpedia.org/ontology/deathPlace
What genre is pandemonium shadow show?;http://dbpedia.org/ontology/genre
Which position did breiner belalcazar play;http://dbpedia.org/ontology/position
who was the lyricist for the song gold;http://dbpedia.org/ontology/writer
whats the original language of the written work titled  gods, demons, and others;http://dbpedia.org/ontology/language
Name a male who was born in kansas city, missouri;http://dbpedia.org/ontology/birthPlace
who creates music under relativity records;http://dbpedia.org/ontology/recordLabel
Where was malwa born;http://dbpedia.org/ontology/birthPlace
what kind of music is on the art of the improvisers?;http://dbpedia.org/ontology/genre
what style of music is the album human in?;http://dbpedia.org/ontology/genre
what is the genre of the album let's get gone, real gone for a change;http://dbpedia.org/ontology/genre
Where was jeffrey p. buzen born;http://dbpedia.org/ontology/birthPlace
what films has george abbott directed;http://dbpedia.org/ontology/director
where in florida was gerard jean-juste's place of death?;http://dbpedia.org/ontology/deathPlace
what language is satruvu in;http://dbpedia.org/ontology/language
Which city did amick byram originate in;http://dbpedia.org/ontology/hometown
what album is in the genre of surf music?;http://dbpedia.org/ontology/genre
where did meredith edwards pass away;http://dbpedia.org/ontology/deathPlace
in what language is the book the village schoolmaster written;http://dbpedia.org/ontology/language
what city did orhan die;http://dbpedia.org/ontology/deathPlace
who was born in sydney;http://dbpedia.org/ontology/birthPlace
"What kind of music is ""Post Paradise""?";http://dbpedia.org/ontology/genre
Where did per jacobsson die;http://dbpedia.org/ontology/deathPlace
What type of album is mocean?;http://dbpedia.org/ontology/genre
What position did mike smith play for the ravens;http://dbpedia.org/ontology/position
where did emil pfeiffer pass away;http://dbpedia.org/ontology/deathPlace
what is the name of a indie rock album;http://dbpedia.org/ontology/genre
Where was fulvio conti born;http://dbpedia.org/ontology/birthPlace
what types of music is played by harold faltermeyer;http://dbpedia.org/ontology/genre
Which city did ronnie burns die in;http://dbpedia.org/ontology/deathPlace
what position does seyi ajirotutu;http://dbpedia.org/ontology/position
Who directed the movie 'til we meet again;http://dbpedia.org/ontology/director
what type of game is aerostar;http://dbpedia.org/ontology/genre
what is a rock music album?;http://dbpedia.org/ontology/genre
what book genre is roadside picnic?;http://dbpedia.org/ontology/literaryGenre
what book did p. d. ouspensky write;http://dbpedia.org/ontology/author
What is victor rodriguez andrade's soccer position;http://dbpedia.org/ontology/position
What genre is trilogy: past present future;http://dbpedia.org/ontology/genre
who was born in campinas;http://dbpedia.org/ontology/birthPlace
what kind of music does dark suns play?;http://dbpedia.org/ontology/genre
what genre is autozamm;http://dbpedia.org/ontology/genre
Where was lalrinzuala khiangte born;http://dbpedia.org/ontology/birthPlace
what type of music is always outnumbered, never outgunned?;http://dbpedia.org/ontology/genre
What genre of music is the CD now that's what i call music! 52?;http://dbpedia.org/ontology/genre
What genre of music is on the album vagabond ways;http://dbpedia.org/ontology/genre
what kind of rock music is the album sunflower;http://dbpedia.org/ontology/genre
what is uncle sam's birth;http://dbpedia.org/ontology/birthPlace
Who composed the song move for me;http://dbpedia.org/ontology/writer
who is the writer for the episode bowie (flight of the conchords);http://dbpedia.org/ontology/writer
What label is the lost trailers signed to;http://dbpedia.org/ontology/recordLabel
Name a person born in boise, idaho;http://dbpedia.org/ontology/birthPlace
who is an artist under repertoire records;http://dbpedia.org/ontology/recordLabel
what is the name of a speculative fiction book;http://dbpedia.org/ontology/literaryGenre
Where was ranking roger's place of birth?;http://dbpedia.org/ontology/birthPlace
What is the birth place of Emile bernard;http://dbpedia.org/ontology/birthPlace
what's a jazz album from the cadet label;http://dbpedia.org/ontology/genre
Who is someone born in new york city?;http://dbpedia.org/ontology/birthPlace
What's a place in central european time zone;http://dbpedia.org/ontology/timeZone
Where did edward gorey die;http://dbpedia.org/ontology/deathPlace
Who produced the film across the heart;http://dbpedia.org/ontology/producer
who was born in savannah?;http://dbpedia.org/ontology/birthPlace
Which genre is the artist galland in?;http://dbpedia.org/ontology/genre
what is the genre of the album lurking fear;http://dbpedia.org/ontology/genre
who produced the film far from heaven;http://dbpedia.org/ontology/producer
where was jean-claude thibaut born?;http://dbpedia.org/ontology/birthPlace
what language do lebanese people in the united kingdom speak;http://dbpedia.org/ontology/language
which label does atomic rooster work for;http://dbpedia.org/ontology/recordLabel
what type of music is the power of a woman;http://dbpedia.org/ontology/genre
who was born in st. louis;http://dbpedia.org/ontology/birthPlace
where did charles jean marie barbaroux die?;http://dbpedia.org/ontology/deathPlace
what language is the solution to the mystery in?;http://dbpedia.org/ontology/language
is monte beville a catcher or a wide receiver;http://dbpedia.org/ontology/position
what song did billy joel compose?;http://dbpedia.org/ontology/writer
what person was born in xiamen;http://dbpedia.org/ontology/birthPlace
which eastern european country was valeria lukyanova's place of birth?;http://dbpedia.org/ontology/birthPlace
who is a man that was born in cambridge, massachusetts;http://dbpedia.org/ontology/birthPlace
where did bruno mussolini die;http://dbpedia.org/ontology/deathPlace
Who wrote the film Brave?;http://dbpedia.org/ontology/writer
What genre of music is the band cranial screwtop;http://dbpedia.org/ontology/genre
what position does emil ousager play in;http://dbpedia.org/ontology/position
Where did albert lebourg die;http://dbpedia.org/ontology/deathPlace
who was the lyricist for who's that girl?;http://dbpedia.org/ontology/writer
what is a book in the literary fiction genre?;http://dbpedia.org/ontology/literaryGenre
What is william smith's nationality?;http://dbpedia.org/ontology/birthPlace
what city did irving goff die in;http://dbpedia.org/ontology/deathPlace
Which music label record is lighthouse under?;http://dbpedia.org/ontology/recordLabel
Who is a notable person born in alberta;http://dbpedia.org/ontology/birthPlace
What is the position of baseball player mike boddicker?;http://dbpedia.org/ontology/position
Which city did maurice rene frechet die in;http://dbpedia.org/ontology/deathPlace
what kind of book is the autumn castle;http://dbpedia.org/ontology/literaryGenre
Which label is robby takac on;http://dbpedia.org/ontology/recordLabel
What city was carlos rogers (american football) born in?;http://dbpedia.org/ontology/birthPlace
what lyrics have jamie cullum written;http://dbpedia.org/ontology/writer
which kind of music does jejune associate with;http://dbpedia.org/ontology/genre
In what netflix genre is henry viii in?;http://dbpedia.org/ontology/genre
what position did hayato yano play?;http://dbpedia.org/ontology/position
What kind of music is idea;http://dbpedia.org/ontology/genre
who was born in natchez, mississippi;http://dbpedia.org/ontology/birthPlace
