id;question;predicate;subject
20240;Who was the director that directed the movie forbidden planet?;http://dbpedia.org/ontology/director;http://dbpedia.org/resource/Forbidden_Planet
57589;what position did joe charboneau play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Joe_Charboneau
11064;which genre does for hero: for fool affiliate with;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/For_Hero:_For_Fool
46431;what genre of music is anil johnson affiliated with;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Anil_Johnson
20324;which romance language is rapado spoken in?;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Rapado
61816;what type of album is dress to kill?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Dress_to_Kill_(album)
32445;what city and state was william perry born in;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/William_Perry
15773;Which language is jaka sembung in;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Jaka_Sembung
60014;What position does bernd holzenbein play?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Bernd_Hölzenbein
53748;what is the label under which leprous works;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Leprous
68724;what was Gan anton vassallo's place of birth;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Ġan_Anton_Vassallo
52833;where was ray stricklyn given birth;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Ray_Stricklyn
43953;Who directed the film edward scissorhands;http://dbpedia.org/ontology/director;http://dbpedia.org/resource/Edward_Scissorhands
56763;Who directed the feet of clay film?;http://dbpedia.org/ontology/director;http://dbpedia.org/resource/Feet_of_Clay_(2007_film)
38460;Where was sir max aitken, 2nd baronet born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Sir_Max_Aitken,_2nd_Baronet
36425;where was paul monnier's death;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Paul_Monnier
48469;what is  ivan trabaliks position in soccer;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Ivan_Trabalík
71633;what type of music does cannibal associated with;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Cannibal_(EP)
71723;What genre of music is marc savoy;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Marc_Savoy
16576;what kind of music does noztra write and produce;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Noztra
44094;where was hans van manen born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Hans_van_Manen
63457;what is the cvg genre of timesplitters;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/TimeSplitters
04417;what country is albert apponyi from;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Albert_Apponyi
60405;Which genre of music does  kiwa make;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Kiwa_(electronic_music_act)
01683;What type of music is funeral for yesterday?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Funeral_for_Yesterday
52506;what is fausto pocar's place of birth;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Fausto_Pocar
34491;What time zone is used in osztopan;http://dbpedia.org/ontology/timeZone;http://dbpedia.org/resource/Osztopán
32381;what position has dennis berran played;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Dennis_Berran
57450;what type of game is max payne 2?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Max_Payne_2:_The_Fall_of_Max_Payne
25385;what kind of music album is table for one?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Table_for_One
25992;where in new york was philip rose born in?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Philip_Rose_(theatrical_producer)
05838;where did electrelane originate form?;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Electrelane
50489;what is thomas carr's place of birth?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Thomas_Carr_(director)
20180;which language do the people in older than america speak;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Older_than_America
39852;what type of video game is highway hunter;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Highway_Hunter
24862;where did absalom baird die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Absalom_Baird
60849;what position does  lay raksmey play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Lay_Raksmey
11595;what kind of album is taxidermy?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Taxidermy_(Queenadreena_album)
53031;what genre is jean-paul mauric;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Jean-Paul_Mauric
39817;Where in Canada is stephen mchattie born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Stephen_McHattie
67242;what kind of music does space uk make?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Space_UK
04315;where in the world did jan wyck die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Jan_Wyck
31981;what is the genre of the artist cryoftheafflicted;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Cry_of_the_Afflicted
69832;where did Oscar miguez die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Óscar_Míguez
54201;Where was blair kiel's place of birth?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Blair_Kiel
23505;what kind of music does jim conway play;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Jim_Conway_(musician)
00821;where did jack soo die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Jack_Soo
23259;what is andy walker's place of birth?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Andy_Walker_(journalist)
41982;what kind of album is hephaestus?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Hephaestus_(album)
04120;what label is john collins with?;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/John_Collins_(Australian_musician)
32004;what type of game is the ultima underworld;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Ultima_Underworld:_The_Stygian_Abyss
33432;What genre is the main event video game?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/The_Main_Event_(video_game)
57867;What position does sergei monia play in basketball;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Sergei_Monia
37263;what was velimir naumovic's position as a football player;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Velimir_Naumović
06428;What kind of music does john illsley write;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/John_Illsley
47716;which artist is journey signed under;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Journey_(band)
62406;where does wye oak come from;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Wye_Oak_(band)
07329;what language is spoken in beyond;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Beyond_(2012_TV_series)
72589;What kind of metal is played on the final sign of evil;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/The_Final_Sign_of_Evil
32582;"What music genre is the album ""Total 13""?";http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Total_13
33272;what types of music is the lone ranger;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/The_Lone_Ranger_(album)
36203;what is the location of  soren petersen birth;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Søren_Petersen
41571;what position does brad lukowich play in ice hockey?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Brad_Lukowich
72521;what kind of music comprises live at londons talk of the town;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Live_at_London's_Talk_of_the_Town_(The_Temptations_album)
31798;Where did werner abrolat die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Werner_Abrolat
72859;which soccer position does ian callaghan play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Ian_Callaghan
56006;what position does ed brinkman play in baseball;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Ed_Brinkman
66228;what type of music is tennis;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Tennis_(band)
24798;Where was thomas price's place of birth?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Thomas_Price
54480;what's lynne cheney's nationality;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Lynne_Cheney
64653;Who composed the song home?;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/Home_(Sheryl_Crow_song)
27456;where did serge reggiani die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Serge_Reggiani
29303;Where was anna-lisa baude born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Anna-Lisa_Baude
21748;where was aldo giuffre born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Aldo_Giuffrè
56953;what position does neil ramsbottom play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Neil_Ramsbottom
29215;Which city did maurice rene frechet die in;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Maurice_René_Fréchet
61600;what position did greg landry play?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Greg_Landry
31450;What was a city in winter originally written in;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/A_City_in_Winter
42376;who wrote the film 7 khoon maaf?;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/7_Khoon_Maaf
22301;where was  hermann hogeback born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Hermann_Hogeback
54758;what is the genre of the artist bob sinclar;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Bob_Sinclar
69201;Where was henry miller born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Henry_Miller
10351;what genre of music is on life is peachy?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Life_Is_Peachy
12629;where was mark gilroy born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Mark_Gilroy
72290;what kind of music does the artist queens of the stone age perform;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Queens_of_the_Stone_Age
57099;what book genre is the man who japed?;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/The_Man_Who_Japed
05898;In which country was alexander imich born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Alexander_Imich
26796;Who was the executive producer of white wedding;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/White_Wedding_(film)
46086;What genre of music is on the album rancid;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Rancid_(2000_album)
47162;what position does chris cannizzaro play?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Chris_Cannizzaro
07181;What type of music is jim rooney;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Jim_Rooney_(music)
69486;where is  fabulous poodles from;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Fabulous_Poodles
30635;thunderbirdsarenow is from where;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Thunderbirds_Are_Now!
50750;Where was naomi shemer born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Naomi_Shemer
27965;what type of music is  the last kind words?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/The_Last_Kind_Words
71886;which broad category would the suite life of zack and cody fit under genre-wise;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/The_Suite_Life_of_Zack_&_Cody
12682;what kind of music does lipps inc perform;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Lipps_Inc.
62163;What position patrice kwedi play?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Patrice_Kwedi
47116;Who composed the first time ever i saw your face?;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/The_First_Time_Ever_I_Saw_Your_Face
69242;which genre is star fox adventures;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Star_Fox_Adventures
10266;where did edward pinnington die?;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Edward_Pinnington
37401;Where in the United States is south pointe park?;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/South_Pointe_Park
27101;liz vandall belongs to what genre of music?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Liz_Vandall
09432;What is the genre of the book all about the future?;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/All_About_the_Future
20788;what united states city was thomas say birthed in;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Thomas_Say
70191;What is hey! album's genre;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Hey!_Album
43175;Where did shmuel tamir die?;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Shmuel_Tamir
03729;who in the world wrote attila;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/Attila_(1954_film)
67423;what type of music does jasoncooper make?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Jason_Cooper
19568;Where did al carmines die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Al_Carmines
22473;where is robert plant from;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Robert_Plant
71744;where was johann leonhard rost born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Johann_Leonhard_Rost
29983;Which genre of music is the artist vampires everywhere!;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Vampires_Everywhere!
63458;which language is written in black book;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Black_Book_(novel)
71678;what musical genre does rick nielsen identify with;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Rick_Nielsen
33121;Where was pier gerlofs donia when he died;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Pier_Gerlofs_Donia
65482;what position did former scottish football player jim mcarthur play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Jim_McArthur
71095;angus r. goss was born where in the United States?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Angus_R._Goss
22630;which label is ali tabatabaee signed to;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Ali_Tabatabaee
63556;what computer videogame genre is lemmings paintball;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Lemmings_Paintball
56293;Where did latour start their career;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/LaTour
14444;where did vladimir istomin decease;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Vladimir_Istomin
08128;What is the position that nenad bjekovic plays?;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Nenad_Bjeković
28266; what type of genre does rachel bolan create;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Rachel_Bolan
40052;What genre of music does the album low stars exemplify;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Low_Stars_(album)
09309;what kind of album is zen;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Zen_(DJ_Krush_album)
45176;Where did the jerry garcia acoustic band originate from;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Jerry_Garcia_Acoustic_Band
34440;what type of music did 213 make;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/213_(group)
48067;What is the cvg genre of jeremy mcgrath supercross world;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Jeremy_McGrath_Supercross_World
64325;Guys Hospital is located in what city?;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/Guy's_Hospital
28260;what types of tv program is decoy;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Decoy_(TV_series)
41184;what kind of music is the fur and gold album;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Fur_and_Gold
67003;who was the executive producer of get down tonight: the disco explosion;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Get_Down_Tonight:_The_Disco_Explosion
08992;where was albert belle born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Albert_Belle
03903;what kind of game is worms 3d?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Worms_3D
67139;in what suburban town in Scotland did john brown hamilton die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/John_Brown_Hamilton
69702;Which label is the artist willard signed to;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Willard_(band)
28284;What type of music does current swell play;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Current_Swell
52810;Which country is marcus einfeld from?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Marcus_Einfeld
35787;what type of album is the leave no trace;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Leave_No_Trace_(album)
12645;which city was zygmunt solorz-Zak originally from;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Zygmunt_Solorz-Żak
06848;what state will you find the westcott house;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/Westcott_House_(Springfield,_Ohio)
27365;what type of show is fireball xl5?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Fireball_XL5
61615;where was remy hii's place of birth;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Remy_Hii
13941;what position did joe smith play;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Joe_Smith_(catcher)
57721;What is the genre of the music artist mamadee?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Mamadee
15360;where did raghuvaran pass away at?;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Raghuvaran
52984;what language was used in the film manina, the girl in the bikini;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Manina,_the_Girl_in_the_Bikini
20403;what city and state was shawn walsh born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Shawn_Walsh
14641;where is the place jeff newman was born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Jeff_Newman_(baseball)
03893;what label is the blue aeroplanes with;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/The_Blue_Aeroplanes
55229;where was aleksander denstad with originally from;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Aleksander_Denstad_With
26566;Who was the producer of the film dirty work?;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Dirty_Work_(1933_film)
65976;Who was the executive producer of  dark blue (film);http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Dark_Blue_(film)
09087;what kind of music is on creeping in my soul - ep?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Creeping_in_My_Soul
32433;what style of music is the winds;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Winds_(band)
60447;what kind of music is played in the sugar ray album;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Sugar_Ray
02212;where was henri lopes given birth to;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Henri_Lopès
01972;which subset of rock and roll is on gilrock ranch;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Gilrock_Ranch
22082;What type of album is mocean?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/M'Ocean
64628;which city did cato maximilian guldberg pass away in;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Cato_Maximilian_Guldberg
18907;what country is lidia alfonsi from;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Lydia_Alfonsi
73790;Where is the birth place of michael lopez-alegria?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Michael_López-Alegría
64305;where is pep love from;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Pep_Love
05385;what country was carlos conca born in;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Carlos_Conca
27835;Where did gene sarazen die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Gene_Sarazen
06815;What genre of music is monte pittman?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Monte_Pittman
03567;Who was the lyricist for stranger than fiction?;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/Stranger_than_Fiction_(song)
48991;Which country did anthony acid have nationality in;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Anthony_Acid
75627;what kinds of movie is wilco live: ashes of american flags;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Wilco_Live:_Ashes_of_American_Flags
66515;what kind of music does the dark fantastic perform;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/The_Dark_Fantastic
13770;under which label does the band converge work;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Converge_(band)
38816;Which type of music is on the album titled for every man;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/For_Every_Man
36284;What kind of music is associated with nina sky;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Nina_Sky
20262;what is the genre of the album swoon;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Swoon_(Silversun_Pickups_album)
35583;en tattendant could best be described by what genre of music?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/En_t'attendant
73710;Who is the author of the book city of djinns;http://dbpedia.org/ontology/author;http://dbpedia.org/resource/City_of_Djinns
46116;what language is super idol in;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Super_Idol_(Greek_TV_series)
55562;what is the nationality of piet steenbergen?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Piet_Steenbergen
38957;what position does aeneas williams play in american football;http://dbpedia.org/ontology/position;http://dbpedia.org/resource/Aeneas_Williams
25544;which genre does the artist aobozu perform;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Aobozu_(band)
05638;where was joseph whitehill born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Joseph_Whitehill
02440;What type of game is the bourne conspiracy;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Robert_Ludlum's_The_Bourne_Conspiracy
51068;What type of music is mike morasky best known for;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Mike_Morasky
25552;What genre is the book Cryoburn?;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/Cryoburn
01969;what city in indiana was mary ritter beard born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Mary_Ritter_Beard
26752;Where is emra tahirovic from;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Emra_Tahirović
49690;what type of music is la tierra del olvido;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/La_Tierra_del_Olvido
73544;is self-efficacy a history or psychology book;http://dbpedia.org/ontology/literaryGenre;http://dbpedia.org/resource/Self-Efficacy_(book)
29879;which city is catherine sutherland from;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Catherine_Sutherland
46865;what label is sadat x on;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Sadat_X
66052;form what northern  region of France is etienne bacrot from;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Étienne_Bacrot
44184;where was beate uhse-rotermund born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Beate_Uhse-Rotermund
65977;What genre of music is bijelo dugme known for;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Bijelo_Dugme
06539;what type of genre of music is the missing piece released in?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/The_Missing_Piece_(Gentle_Giant_album)
47146;Where is supertramp from;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Supertramp
57457;where in California was don francis born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Don_Francis
19494;what kind of game is barney's hide & seek game;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Barney's_Hide_&_Seek_Game
14912;What genre does dark empire play?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Dark_Empire_(band)
60273;what is a profanation album;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Profanation_(Preparation_for_a_Coming_Darkness)
38435;what is nancy alvarez's birth place;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Nancy_Alvarez_(psychologist)
58100;what is the genre of stacked rubbish by the gazette;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Stacked_Rubbish
18059;where was kevin sussman  born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Kevin_Sussman
29140;Which label did mrushent sign to?;http://dbpedia.org/ontology/recordLabel;http://dbpedia.org/resource/Martin_Rushent
30671;which specific kind of rock music is on imperial bedroom;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Imperial_Bedroom
67724;what east coast city and state was jonahan romero born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Jonahan_Romero
64586;What is the genre of bob dylan's greatest hits, volume ii?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Bob_Dylan's_Greatest_Hits_Vol._II
62413;Where is seven stories located?;http://dbpedia.org/ontology/location;http://dbpedia.org/resource/Seven_Stories
37845;Where did ulf johanson perish;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Ulf_Johanson
54338;What is dean anastasiadis's nationality?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Dean_Anastasiadis
07071;who wrote the script for the movie batman;http://dbpedia.org/ontology/writer;http://dbpedia.org/resource/Batman_(1966_film)
49397;Which language is the film his wedding night?;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/His_Wedding_Night
53522;what musical genre is the album  this is the warning;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/This_Is_the_Warning
36024;who produced the film over the hill to the poorhouse;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/Over_the_Hill_to_the_Poorhouse
07346;where in the world was yannick alleno born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Yannick_Alléno
18831;Which nation is brenden morrow originally from?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Brenden_Morrow
23436;what is tchoumi houmi elvis's nationality;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Tchoumi_Houmi_Elvis
25482;in what language was love on the run filmed;http://dbpedia.org/ontology/language;http://dbpedia.org/resource/Love_on_the_Run_(1979_film)
74078;what is osamu kobayashi's nationality?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Osamu_Kobayashi_(voice_actor)
22312;what types of music is played by harold faltermeyer;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Harold_Faltermeyer
42647;of which genre can no limits! be found under;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/No_Limits_(2_Unlimited_album)
75386;Where was charles j. chaput born?;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Charles_J._Chaput
32172;where did zequinha de abreu die;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Zequinha_de_Abreu
61636;what genre of music is the album history: mob music released in?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/History:_Mob_Music
60888;infernal affairs is what musical genre;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Infernal_Affairs_(album)
67205;What genre  is the computer video game Dark Earth?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Dark_Earth_(video_game)
62853;What is the music genre of the album mirrors by Blue Oyster Cult?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Mirrors_(Blue_Öyster_Cult_album)
40923;What is the genre of music made by uff;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Uff!
71011;where did francisco de orellana die?;http://dbpedia.org/ontology/deathPlace;http://dbpedia.org/resource/Francisco_de_Orellana
31105;what genre does ruff endz perform;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Ruff_Endz
25062;Who produced the film the pawnbroker;http://dbpedia.org/ontology/producer;http://dbpedia.org/resource/The_Pawnbroker_(film)
11645;Where did heller originat;http://dbpedia.org/ontology/hometown;http://dbpedia.org/resource/Heller_(band)
57186;where was siddiq barmak born;http://dbpedia.org/ontology/birthPlace;http://dbpedia.org/resource/Siddiq_Barmak
63492;what style of music does bleach (album) play in?;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Bleach_(Nirvana_album)
62493;what genre of music does jimmy james create;http://dbpedia.org/ontology/genre;http://dbpedia.org/resource/Jimmy_James_(singer)
